listing_id,listing_name,description,listing_type,room_type,cover_photo_url,photos_count,photo_urls,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,currency,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_avg_min_nights,l90d_avg_length_of_stay,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
506824,Modern Apartment in Central Hanoi,"This  lovely apartment  is located in the heart of Hanoi with large, airy bedrooms, a private kitchen and laundry facilities. Enjoy the uniquely Vietnamese atmosphere of the neighbourhood right outside the door with an  endless mix of restaurants, cafes and shops and a 5-minute walk to Hoan Kiem Lake.<br /><br /><b>The space</b><br />This beautifully decorated modern 1 bedroom apartment is located in the very  centre of Hanoi in Ly Quoc Su Street. <br /><br />It is within easy walking distance to Hoan Kiem Lake, The famous St Joseph's Cathedral as well as many restaurants and shops. <br /><br />The apartment is in a quiet spot but when you walk out of the door you are in the heart of Hanoi life. The apartment has wifi, cable TV, a modern, fully equipped kitchen, and share washing machine and drier. <br /><br />The bedroom and living area both have a balcony and windows that let in lots of natural light and fresh air. Other nearby attractions include the Water Puppet theatre, Hanoi's Old Quarter, Ho Chi Minh Mausoleum and the Temple of Literature. <br /><br />This apartment has everything you will need to make your stay in Hanoi a comfortable and enjoyable experience. More than just a place to stay, it will be your home in Hanoi. Price includes electricity, cable tv, wifi and weekly cleaning.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6092061/238e4b79_original.jpg,10,"https://a0.muscache.com/im/pictures/6092061/238e4b79_original.jpg,https://a0.muscache.com/im/pictures/6068519/06f0e6f2_original.jpg,https://a0.muscache.com/im/pictures/6092057/9dd4e0ef_original.jpg,https://a0.muscache.com/im/pictures/6092064/63a12912_original.jpg,https://a0.muscache.com/im/pictures/6092069/3afb2237_original.jpg,https://a0.muscache.com/im/pictures/6092076/71b26161_original.jpg,https://a0.muscache.com/im/pictures/6092078/81c7048d_original.jpg,https://a0.muscache.com/im/pictures/6092083/010859be_original.jpg,https://a0.muscache.com/im/pictures/6092051/1c9a5cb9_original.jpg,https://a0.muscache.com/im/pictures/a71a5788-8e01-4689-8db1-8906b4a5fe22.jpg",1337687,Ha Dong,243006345,Quang,true,21.0303,105.8504,2,1,1,1.0,false,"Hair dryer,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Wifi,Kitchen,Refrigerator,Dishes and silverware,Elevator,Long term stays allowed",,false,2,Firm,,11:00 AM,false,false,VND,15,0,true,218,4.85,4.8,4.9,4.8,5.0,4.9,4.8,8558.0,2.2269205E8,48.2,1255305.9,0.466,0.472,22.8,593005.2,23.1,601241.3,2.0,10.0,170,5,195,365,3549.0,9.2350323E7,49.2,1279968.9,0.778,0.778,38.4,1000093.2,38.4,1000093.2,2.0,10.0,70,0,20,90
1271743,Peaceful Homestay in Hanoi #1,,Private room in home,private_room,https://a0.muscache.com/im/pictures/4ae178ac-277f- 48d9-ab7d-5966287db08c.jpg,30,,6921922,Liên,"","",false,21.0511,105.8878,,,1,0.0,false,"TV,Washer,Cable TV,Dryer,Wifi,Air conditioning,Kitchen,Free parking on premises,Hangers,Hair dryer,Iron,Heating",,false,1,Moderate,,,,,VND,0,0,,54,4.74,4.8,4.8,4.8,4.8,4.3,4.8,308.0,8014626.0,23.5,611255.9,0.036,0.036,0.8,21957.9,0.8,21957.9,1.0,13.0,13,0,352,365,0.0,0.0,22.4,582014.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,90,90
3354986,As your home in Cau giay Hanoi,"This is the cozy, lovely and comfortable studio on the third floor with natural lights by three windows, large balcony, double bed, desk, fridge and free wifi. You have your own toilet in bedroom . You can cook your favourite food by use the kitchen at room or discover Vietnamese traditional foods at many restaurants around. You’ll love my place because of the warm welcome from the host, the neighborhood. My place is good for couples and business travelers, students...<br /><br /><b>The space</b><br />The studio located in center of Cau giay District, close to new US embassy, universities as Hanoi Education university, Vietnam National university, University of Language... supermarket as Big C, parks, banks, bus stations nearby around. You can easy go to Noibai airport  by bus N07(price 7000VND)  or old quarter by bus 9B( price 7000VND) at bus station near studio (250m) or can easy go other provinces out Hanoi by bus at My Dinh bus station( 1,1km). On early morning or evening you can walk (500m) to Caugiay park to have relax, or you can visit the museum of Ethnography(1.7km) by bus 39. And most important things is hospitality and ready to help you from the host .<br /><br /><b>Guest access</b><br />You will use free wifi, can cook in the kitchen or keep your foods in the fridge, used washing machine at room, as well as the balcony for have relax or drying clothers.<br /><br /><b>During your stay</b><br />The host is always ready to support the guest.<br />Please kindly note that we have a black Siamese cat in our house and he is very friendly. Sometime he can ask to get into your room and stay there for a bit. However please do not feed any strange food to him. Thank you.<br /><br /><b>Other things to note</b><br />As we are living as a family in this house and the other family members are working, it is required to keep silent after 10pm.<br />You can go out and come back late at night (2am) but please let us know in advance and we will appreciate if it is just once or twice per week.",Private room in home,private_room,https://a0.muscache.com/im/pictures/8eaf99d9-5979-4951-bb54-9755f3e3e6fa.jpg,6,"https://a0.muscache.com/im/pictures/8eaf99d9-5979-4951-bb54-9755f3e3e6fa.jpg,https://a0.muscache.com/im/pictures/d1f4117f-d9df-4f9e-8186-1d5da7413933.jpg,https://a0.muscache.com/im/pictures/046a0f4d-8348-4e76-9904-73c1624b8b9b.jpg,https://a0.muscache.com/im/pictures/5dcaafd8-c9fc-4fb7-8393-1e410564d7a9.jpg,https://a0.muscache.com/im/pictures/4d868452-ab97-4d9d-8e37-44b72f237a4d.jpg,https://a0.muscache.com/im/pictures/afa4b88a-63b0-4ab9-a2c6-c876dac4c9da.jpg",16893725,Van Nhuan,"","",true,21.0303,105.7859,,,2,0.0,false,"Hair dryer,Cleaning products,Shampoo,Body soap,Outdoor shower,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,Air conditioning,Heating,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Coffee maker,Rice maker,Dining table,Patio or balcony,Luggage dropoff allowed,Long term stays allowed",,false,2,Moderate,,,true,false,VND,1,0,false,91,4.98,5.0,5.0,4.9,5.0,4.8,5.0,328.0,8535064.0,11.8,307410.4,0.077,0.159,0.9,23098.6,1.8,47903.3,2.0,7.0,28,189,337,365,23.0,598496.0,11.3,295199.8,0.022,0.1,0.2,6360.8,1.1,28623.7,2.0,2.0,2,70,88,90
4612134,Unique Hanoi old quarter APT*2Bdr*2Balc*2Bath*,"Apartment located in the heart of Hanoi<br />In the old French historic building, many big windows<br />It is walkable to every attractions; walking street, night market, food street, 600m away from Hoan Kiem lake.<br />Is penthouse, 2 floors (3&4th) 130sqm, 2 bedrooms, 2 balconies, 1 big living room, kitchen, dinning area.<br />Newly repaired by European recently.<br />Staircases, no wheelchair access <br />Security, privacy & quiet<br />Friendly neighbor<br />(A portion of the revenue is sponsored for the deaf school in Pakistan )<br /><br /><b>The space</b><br />The total usage area in 2 floors is about 130sqm (including 2 balconies, one balcony each floor). The first floor includes the big living room and the kitchen area, dining table, bar table, 2 refrigerators, tablewares, wine cabinet, wine glass, hot and cold water machine, comfortable sofa and table, TV, Wifi, book shelf, cabinet, cupboard, 2AC with 45,000BTU each...etc. <br /><br />There are 2.5 bedrooms (including one folding bed when needed) and 2 bathrooms  on second floor each bedroom has 01 King- size bed, bed liner, AC...etc. There is a big and beautiful wooden staircase to the second floor where there is a nice space with a reading chair near to the big window. <br /><br />There are many nice paintings inside the 2- floor apartment and also many big glass windows and two skylights above the living room which allow natural light to come in. Besides the natural light the apartment is installed with many yellow soft lights which make the rooms so beautiful and romantic in the evening.<br /><br /> In addition, there are also many green plants outside the windows and balconies which make us feel that we are very close to nature. The spaces of both floor are big, very comfortable to stay in but also very cozy and quiet when doors are closed. This is really a hidden charm in the old quarter of the capital of Vietnam.<br /><br />You will feel safe and being supported quickly because our family ( my wife, 2 children and me) also live in the same building, in different apartment. Your  privacy is always the first priority.<br /><br />From the apartment, it is workable to many interesting attractions like Hoan Kiem lake, Trang Tien shopping center, walking street, food street, night market, railway coffee, Hoa Lo Maison old prison, Longbien bridge, water puppet show, jazz club, Hanoi opera house, woman museum, Hochiminh mausoleum, convinient shops, laundry shops, spa, booking offices, money exchange shops, SIM shops…etc . Many nice coffee shops with some special coffees like egg coffee or salt coffee around.<br /><br /><b>Guest access</b><br />Guests are allowed to use the whole apartment as their house including bedrooms, bathrooms, kitchen, living room, dinning and working tables, sofa, folding bed, aircon, TV, Wifi, balconies, refrigerators, wine cabinet, coffee machine..etc.<br /><br /><b>Other things to note</b><br />* If some on want to experience how to make famous local food like spring roll, bun cha ( grilled pork with noodle)...etc please discuss with us then we may organize it together.<br /><br />* The apartment is a part of the historic building. The building is the old French building which used to be the very famous Publishing House called Tan Dan which could be found in google. The building was built in 1937 with French design which is beautiful and quality of the house is still in good condition. In the past most of the most famous writers and poets in the North of Vietnam worked for this Publishing House. <br /><br />* The staircase to the apartment is seperated. The apartment is in the right old quarter but it is very quiet when doors are closed. The apartment has nice view, privacy, been surrounded by lot of trees and flowers which does not make you feel that you are in the heart of the Capital of Vietnam. However, when you go down to the street it is very active. From our place you can walk to every attractions in my recommendation list.<br /><br />* PLZ be noted that we keep the original floor tiles almost 100 years as a part of history of the flat. There may be some small marks on the surface of some tiles but actually they are not the dirts. We have our own cleaner and the apartment are cleaned carefully before guests check in.<br /><br />* Many guests said that the apartment is more beautiful than in the pictures. They love the apartment and if they dont have some thing to do outside then they want to enjoy by keeping staying inside :)<br /><br />* Guests can check in themselves; However, we always want to see them to say hello and help to carry luggage and give some instructions so we normally see guests in Hangbong street and take guests to the apartment. <br /><br />* In case, you want us to arrange the car to pick up at the airport we can help to arrange without profit but you will pay for the driver<br /><br />* We have been donating a partial income for the deaf school monthly. (We have track record for this)",Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/be3b05b6-495b-41a0-8391-e61cd0106d5c.png,53,"https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/be3b05b6-495b-41a0-8391-e61cd0106d5c.png,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/93d0a485-9da8-464d-a950-5e8c2f98fc27.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/34a997f9-c5d2-4c02-a84f-0ac165cebec4.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA%3D%3D/original/850977af-079a-49c8-a0e9-ab2bdb475df3.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/dae947ba-3063-44ae-a747-ebd4a2205493.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/46eb9767-5831-48cc-9d95-b2ada80aceb9.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/63d715f1-05aa-4662-bb23-33ec08c6bff0.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/fa7a668f-21fb-4246-8051-52e48b76b09b.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/88bf33d3-b110-4445-b09e-2410b16f33c5.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/5fcac099-6512-4598-9dcf-66b5871f4cce.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/8588dc6b-6688-4b37-b8da-85e9ce030842.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/c7f488ab-18b7-4311-9a68-7a46d4597dcd.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/d1ea5157-7cc7-4bf9-a133-ec83212d0d64.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-4612134/original/c3b3ec09-80be-47cf-8895-9c7a42f4672d.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/8ad9d5aa-3d38-4acb-b4be-9ef208f3330a.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/c2bd4a4c-d5fb-436a-95aa-b5d15ba7cb15.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/8a230f58-bbc9-4e62-94e8-04f63bf737ae.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/a3856647-ec53-44f5-8968-1874d86ef478.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/c5dd83ba-85db-4e8f-95a1-f8999e0b387a.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/708b0f9d-85ec-478c-b0e5-391263d84dd9.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/3525f6a8-d8ff-4789-8a86-3af647337eaf.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/0745f6f1-d5cb-4936-a615-9c77082e0640.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/78c2e0f1-677e-4fb7-b031-174556dc8a58.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA%3D%3D/original/8f8e1fa5-6f24-4609-afe7-f073d089031f.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA%3D%3D/original/3a1ac7ef-90ab-4214-88f1-02977913632e.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA%3D%3D/original/63c80427-1b50-4549-a4b1-788e16a41857.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/976173f0-234b-4d6f-bdb9-14b4132eedcf.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA%3D%3D/original/975ca3f6-de29-4bcb-8374-205b5c8bce0c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA%3D%3D/original/f1414d41-b70d-4dd1-a9d8-a752cb9fe0a3.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA%3D%3D/original/1a029f72-0dae-4058-85ba-bd997193368f.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA%3D%3D/original/d2bc87cf-0f98-4359-bfcd-c3c2338aeea3.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/952ad54d-23ab-464a-8b03-480deb5a1ce3.png,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/01f73928-dfa4-4150-89ed-26d499b2e8f9.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/9996ff74-e51f-4ec6-b6b1-d41215c3a9cf.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/7ea28e4f-0373-471a-a0f5-991104eaa3ce.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/2c04738e-359b-4527-9eaf-1d9038bf8a55.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/1975d51f-5cb6-41c3-9d31-97a42a194d2a.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/dfbd4166-ed24-49f1-9fde-ccb5825a0e19.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/f412a7b7-2c50-4b82-83be-024433cab586.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/1d1097d5-4e0c-4c92-b14f-cf411621c891.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/215291d8-7bac-4121-a7d4-6958f9c5fddf.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/94d33f3c-f173-4057-9500-c08c539464df.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/f99a9e6e-63a6-4a16-ac73-a35a9334f47c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/41f4daa3-10a2-4172-876c-97b9ca1ee397.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/26e52a6a-0a1f-4330-af3f-3aae92272737.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/0eef5ddd-2143-4885-b3e7-fd52ed4a16c3.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/3d81ebe9-6bf5-4cb4-ad1e-9b84f9dab277.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDYxMjEzNA==/original/f3cc2c35-5577-4f4f-a49e-ca5aa2f9b97b.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/10b9e326-8a35-4e71-9fa3-ef39ed02fef7.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/7751eb2c-c217-4f20-86dc-0f259c4d1c0e.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/b6d560c5-2aad-47b3-a795-ca69404d164f.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/f47182d3-5a02-4316-a8ca-006f8246e2ce.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-4612134/original/036a6208-b258-4728-b900-5147ed2f927a.jpeg",23895268,Bien,572058478,Lan,true,21.0300,105.8468,5,2,2,2.0,false,"Air conditioning,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Books and reading material,High chair,Air conditioning,Ceiling fan,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Hot water kettle,Coffee maker,Wine glasses,Rice maker,Trash compactor,Dining table,Private entrance,Patio or balcony",,false,1,Moderate,2:00 PM,12:00 PM,false,true,VND,0,0,true,170,4.85,4.8,4.9,4.7,5.0,4.9,4.8,19437.0,5.05779963E8,63.8,1659031.3,0.833,0.833,53.3,1385698.5,53.3,1385698.5,1.0,3.2,304,0,61,365,5244.0,1.36456765E8,69.5,1809072.8,0.844,0.844,58.3,1516186.3,58.3,1516186.3,1.0,3.3,76,0,14,90
